income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status,outcome_profit,outcome_damage_inc,outcome_damage_amount
241.0,5.0,2219.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,False,1.0,0.0,39261.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,175.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,1277.17,0,0.0
602.0,0.0,1829.0,0.0,0.0,15000.0,0.0,0.0,0.0,1.0,0.0,3.0,True,7.0,0.0,29707.0,33.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,446.0,0.0,0.0,0.0,18.0,0,0.0,0.0,0.0,0.0,1276.81,1,551.44
1174.0,1079.0,2158.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,0.0,1.0,30417.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,245.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,2033.65,0,0.0
3923.0,274.0,4969.0,0.0,0.0,5000.0,0.0,0.0,0.0,1.0,0.0,1.0,True,3.0,1.0,36958.0,57.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,355.0,0.0,0.0,0.0,54.0,0,4093.145437100753,1.0,0.0,0.0,1375.37,0,0.0
229.0,0.0,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,False,4.0,0.0,33029.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,335.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,2595.02,0,0.0
2351.0,683.0,2523.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True,6.0,0.0,32179.0,61.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,250.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,2408.39,0,0.0
10494.0,712.0,11519.0,0.0,2.0,15000.0,1.0,1.0,1.0,1.0,0.0,4.0,True,9.0,1.0,30959.0,50.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,360.0,0.0,4.0,0.0,95.0,0,10836.128289303377,1.0,0.0,1.0,1518.92,0,0.0
231.0,0.0,1625.0,0.0,0.0,4000.0,0.0,0.0,1.0,0.0,0.0,10.0,True,4.0,0.0,25873.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,1430.44,1,1044.24
227.0,810.0,1620.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,10.0,True,6.0,0.0,31894.0,64.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,232.0,0.0,0.0,0.0,4.0,1,0.0,0.0,1.0,0.0,1311.47,0,0.0
880.0,34.0,4985.0,0.0,1.0,4500.0,0.0,0.0,1.0,0.0,0.0,11.0,False,8.0,1.0,17710.0,47.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,295.0,0.0,1.0,0.0,30.0,0,2416.4122211080157,1.0,0.0,0.0,2595.29,1,606.34
227.0,0.0,1670.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,True,7.0,0.0,29674.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,119.0,0.0,0.0,0.0,70.0,1,0.0,0.0,0.0,0.0,1076.45,0,0.0
2313.0,628.0,3974.0,0.0,0.0,5000.0,1.0,0.0,1.0,1.0,0.0,6.0,True,19.0,0.0,28374.0,24.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,242.0,0.0,0.0,0.0,96.0,1,0.0,0.0,0.0,0.0,1736.44,0,0.0
569.0,131.0,6430.0,0.0,1.0,5000.0,0.0,0.0,1.0,0.0,1.0,8.0,True,13.0,1.0,24927.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,17.0,0.0,0.0,0.0,14.0,1,0.0,0.0,0.0,0.0,1238.62,0,0.0
227.0,0.0,1702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,5.0,0.0,23384.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,271.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,2531.12,1,506.18
438.0,896.5,1793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,8.0,0.0,27680.0,63.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,271.0,0.0,0.0,0.0,3.0,1,0.0,0.0,1.0,0.0,2103.49,0,0.0
252.0,10.0,1621.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,True,7.0,0.0,33830.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,242.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,1433.83,0,0.0
1433.0,2232.5,4465.0,609.0,2.0,9500.0,0.0,0.0,0.0,0.0,0.0,3.0,True,2.0,1.0,32055.0,45.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,350.0,0.0,0.0,0.0,189.0,1,5216.350193195224,1.0,0.0,0.0,1912.52,0,0.0
227.0,810.0,1620.0,0.0,0.0,3000.0,0.0,0.0,1.0,0.0,0.0,3.0,True,4.0,0.0,39651.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,2142.73,0,0.0
624.0,163.0,1702.0,0.0,0.0,1500.0,0.0,0.0,0.0,1.0,1.0,2.0,True,7.0,0.0,34516.0,27.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,350.0,0.0,0.0,0.0,59.0,1,0.0,0.0,0.0,0.0,2221.0,0,0.0
874.0,259.0,1713.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,False,0.0,0.0,41662.0,84.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,221.0,0.0,0.0,0.0,29.0,1,0.0,0.0,1.0,0.0,633.56,0,0.0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,False,1.0,0.0,36058.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,271.0,0.0,2.0,0.0,4.0,0,0.0,0.0,0.0,0.0,3032.79,0,0.0
250.0,9.0,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,1.0,0.0,27805.0,61.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,396.0,0.0,0.0,0.0,3.0,1,0.0,0.0,1.0,0.0,1923.62,0,0.0
1064.0,1318.0,2636.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,4.0,0.0,30039.0,75.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,671.0,0.0,1.0,736.0,4.0,0,0.0,0.0,1.0,0.0,1587.46,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True,1.0,0.0,25562.0,28.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,92.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,1788.62,0,0.0
28904.0,328.0,38563.0,0.0,0.0,3500.0,0.0,1.0,0.0,0.0,0.0,9.0,True,9.0,1.0,37896.0,61.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,599.0,0.0,1.0,0.0,37.0,0,0.0,0.0,1.0,0.0,4405.86,0,0.0
850.0,209.0,1744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,0.0,0.0,31502.0,83.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,109.0,0.0,0.0,0.0,30.0,1,0.0,0.0,1.0,0.0,772.35,0,0.0
238.0,0.0,1663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,False,1.0,0.0,32510.0,57.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,255.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,2524.88,0,0.0
576.0,0.0,1946.0,425.0,1.0,3500.0,0.0,0.0,0.0,0.0,0.0,8.0,True,6.0,1.0,34033.0,46.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,315.0,0.0,1.0,89.0,68.0,1,0.0,0.0,0.0,0.0,1493.05,0,0.0
227.0,863.5,1727.0,978.0,1.0,15000.0,0.0,0.0,0.0,0.0,0.0,5.0,True,15.0,0.0,46601.0,49.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,350.0,0.0,0.0,0.0,60.0,1,0.0,0.0,0.0,0.0,1319.44,0,0.0
1699.0,604.0,1860.0,0.0,0.0,750.0,0.0,0.0,1.0,0.0,0.0,4.0,True,9.0,0.0,34753.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,229.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,1318.69,0,0.0
1459.0,295.0,2172.0,0.0,0.0,2500.0,0.0,0.0,1.0,1.0,0.0,4.0,False,1.0,1.0,34021.0,48.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,418.0,0.0,0.0,0.0,16.0,1,0.0,0.0,0.0,0.0,1226.14,0,0.0
17122.0,11989.0,11989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,0.0,0.0,23865.0,61.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,145.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,1.0,4453.57,0,0.0
436.0,45.0,3589.0,0.0,1.0,3000.0,0.0,0.0,1.0,0.0,0.0,5.0,True,10.0,1.0,30894.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,57.0,0.0,0.0,0.0,19.0,1,0.0,0.0,0.0,0.0,1229.83,0,0.0
8689.0,1012.0,8183.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,6.0,True,8.0,1.0,44817.0,58.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,423.0,0.0,2.0,2334.0,111.0,0,0.0,0.0,1.0,0.0,1440.83,0,0.0
871.0,86.0,1951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,4.0,1.0,22524.0,45.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,348.0,0.0,0.0,0.0,62.0,0,0.0,0.0,0.0,0.0,1367.7,0,0.0
1944.0,654.0,2092.0,0.0,0.0,3500.0,0.0,1.0,1.0,0.0,0.0,8.0,True,9.0,1.0,37335.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,314.0,0.0,0.0,0.0,32.0,1,190.030980634212,1.0,0.0,0.0,931.93,1,756.4
552.0,134.0,1763.0,0.0,0.0,4500.0,0.0,0.0,1.0,0.0,0.0,11.0,False,4.0,1.0,35838.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,316.0,0.0,2.0,0.0,182.0,1,0.0,0.0,0.0,0.0,1255.15,0,0.0
227.0,0.0,1886.0,0.0,1.0,15000.0,0.0,0.0,0.0,1.0,0.0,2.0,True,9.0,0.0,34333.0,57.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,404.0,0.0,0.0,0.0,87.0,1,0.0,0.0,1.0,0.0,1737.77,0,0.0
288.0,0.0,1770.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,True,8.0,1.0,61225.0,30.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,65.0,0.0,0.0,0.0,54.0,1,0.0,0.0,0.0,0.0,873.82,0,0.0
43766.0,1730.0,35498.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,True,5.0,1.0,47643.0,53.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,2.0,0.0,368.0,0.0,0.0,0.0,13.0,1,4249.556487434324,1.0,0.0,0.0,3675.5,0,0.0
2980.0,1016.0,2248.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,3.0,True,6.0,1.0,36177.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,314.0,0.0,0.0,0.0,4.0,0,119.8836086437192,1.0,0.0,0.0,2562.0,0,0.0
227.0,0.0,1846.0,510.0,2.0,15000.0,0.0,0.0,0.0,1.0,0.0,12.0,True,1.0,1.0,36177.0,51.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,237.0,0.0,0.0,0.0,30.0,1,0.0,0.0,0.0,0.0,1791.74,1,705.57
1534.0,0.0,3437.0,370.0,1.0,15000.0,0.0,0.0,1.0,0.0,0.0,4.0,True,3.0,1.0,39931.0,33.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,455.0,0.0,0.0,0.0,97.0,1,2437.539536632554,1.0,0.0,0.0,1342.54,0,0.0
1174.0,0.0,2600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,True,8.0,0.0,38120.0,54.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,326.0,0.0,0.0,0.0,4.0,1,0.0,0.0,1.0,0.0,2125.74,0,0.0
507.0,94.0,1683.0,0.0,0.0,750.0,0.0,0.0,1.0,0.0,0.0,5.0,True,7.0,0.0,38602.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,1326.03,0,0.0
1849.0,1200.0,2400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,True,8.0,0.0,37091.0,25.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,344.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,1984.84,1,558.53
1344.0,383.0,2221.0,0.0,2.0,7000.0,0.0,0.0,1.0,1.0,0.0,12.0,True,8.0,1.0,37787.0,31.0,1.0,1.0,0.0,0.0,4.0,6.0,1.0,1.0,3.0,0.0,369.0,0.0,0.0,0.0,71.0,0,0.0,0.0,0.0,0.0,1404.3,1,1152.44
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,True,4.0,0.0,30509.0,67.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,271.0,0.0,0.0,0.0,2.0,0,0.0,0.0,1.0,0.0,1956.21,0,0.0
2973.0,2441.0,4882.0,472.0,3.0,7000.0,1.0,1.0,1.0,1.0,0.0,5.0,True,12.0,1.0,33906.0,39.0,1.0,1.0,0.0,0.0,2.0,6.0,1.0,1.0,3.0,2.0,234.0,0.0,1.0,515.0,110.0,0,3477.653878169692,1.0,0.0,0.0,1741.18,0,0.0
784.0,232.0,1716.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,True,6.0,0.0,35077.0,36.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,122.0,0.0,0.0,0.0,13.0,1,0.0,0.0,0.0,0.0,1886.05,0,0.0
4412.0,83.0,7788.0,0.0,0.0,3500.0,0.0,0.0,0.0,1.0,0.0,11.0,False,6.0,1.0,28965.0,67.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,515.0,0.0,3.0,2145.0,55.0,1,0.0,0.0,1.0,0.0,1143.92,1,757.64
1631.0,267.0,5186.0,0.0,1.0,6000.0,0.0,0.0,0.0,1.0,0.0,4.0,True,3.0,0.0,33725.0,57.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,384.0,0.0,0.0,0.0,194.0,1,3186.227097562579,1.0,1.0,0.0,1170.66,0,0.0
1345.0,56.0,2839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,9.0,0.0,38602.0,46.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,467.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,2523.6,0,0.0
970.0,248.0,1837.0,0.0,0.0,4500.0,0.0,0.0,0.0,1.0,0.0,9.0,True,9.0,0.0,42008.0,57.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,64.0,0.0,0.0,0.0,79.0,1,0.0,0.0,0.0,0.0,1052.24,1,1990.69
1231.0,1216.0,2432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,4.0,1.0,43636.0,50.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,407.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,1863.97,0,0.0
533.0,128.0,1668.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1.0,0.0,27250.0,59.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,324.0,0.0,0.0,0.0,46.0,1,0.0,0.0,0.0,0.0,943.82,0,0.0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,3.0,0.0,49945.0,35.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,2048.58,0,0.0
758.0,191.0,1720.0,0.0,0.0,750.0,0.0,0.0,1.0,0.0,0.0,0.0,True,9.0,0.0,32012.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,285.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,2549.66,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,1.0,0.0,26992.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,271.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,1374.37,1,76.08
2169.0,572.0,2392.0,0.0,0.0,4500.0,0.0,1.0,1.0,0.0,1.0,8.0,False,18.0,0.0,32749.0,54.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,422.0,0.0,0.0,0.0,17.0,1,0.0,0.0,0.0,0.0,894.13,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,0.0,0.0,31257.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,84.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,1659.61,0,0.0
227.0,0.0,1744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,False,9.0,1.0,32193.0,28.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,183.0,0.0,0.0,0.0,29.0,1,0.0,0.0,0.0,0.0,1336.03,1,1061.02
293.0,0.0,1753.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,False,8.0,1.0,23339.0,45.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,3808.42,0,0.0
227.0,818.0,1636.0,0.0,0.0,3000.0,0.0,0.0,1.0,0.0,0.0,4.0,True,4.0,0.0,30402.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,9.0,1,0.0,0.0,0.0,0.0,1173.94,0,0.0
11574.0,1369.0,7970.0,0.0,0.0,7500.0,1.0,1.0,1.0,1.0,0.0,1.0,False,3.0,1.0,31003.0,49.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,662.0,0.0,2.0,0.0,51.0,1,0.0,0.0,0.0,0.0,1893.52,0,0.0
228.0,0.0,1676.0,0.0,0.0,750.0,0.0,0.0,1.0,0.0,0.0,4.0,True,9.0,0.0,21805.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,145.0,0.0,0.0,0.0,20.0,1,0.0,0.0,0.0,0.0,747.17,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,8.0,0.0,31981.0,32.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,271.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0,1389.42,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,6.0,0.0,38315.0,45.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,43.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,3076.05,1,761.35
248.0,8.0,1649.0,0.0,0.0,750.0,0.0,0.0,1.0,0.0,0.0,8.0,True,8.0,0.0,30801.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,154.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,1422.78,0,0.0
5649.0,599.0,7936.0,0.0,0.0,15000.0,0.0,1.0,0.0,0.0,0.0,4.0,True,4.0,1.0,30613.0,30.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,335.0,0.0,0.0,0.0,37.0,0,1042.4227839646678,1.0,0.0,1.0,1066.91,0,0.0
293.0,0.0,1679.0,0.0,0.0,750.0,0.0,0.0,1.0,1.0,0.0,4.0,True,9.0,0.0,39293.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,85.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,1806.83,0,0.0
378.0,1119.0,2238.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1.0,0.0,29860.0,32.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,286.0,0.0,0.0,0.0,29.0,1,0.0,0.0,0.0,0.0,1951.36,0,0.0
750.0,166.0,1991.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,3.0,True,4.0,0.0,37584.0,45.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,324.0,0.0,0.0,0.0,17.0,1,0.0,1.0,0.0,0.0,2222.6,0,0.0
435.0,2280.5,4561.0,802.0,1.0,7000.0,1.0,0.0,1.0,0.0,0.0,12.0,True,6.0,1.0,22017.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,278.0,0.0,0.0,0.0,86.0,0,0.0,0.0,0.0,0.0,2136.12,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,9.0,0.0,41334.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,271.0,0.0,3.0,2043.0,3.0,1,0.0,0.0,0.0,0.0,1485.5,0,0.0
920.0,0.0,2545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,0.0,0.0,29142.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,191.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,2177.41,0,0.0
15867.0,1398.0,22608.0,1079.0,2.0,15000.0,0.0,1.0,0.0,1.0,0.0,11.0,False,2.0,1.0,38933.0,48.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,348.0,0.0,1.0,0.0,22.0,1,0.0,0.0,0.0,0.0,2683.63,0,0.0
582.0,149.0,1661.0,0.0,0.0,4000.0,0.0,0.0,1.0,0.0,0.0,4.0,True,7.0,0.0,28240.0,29.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,100.0,0.0,0.0,0.0,32.0,1,0.0,0.0,0.0,0.0,1194.61,0,0.0
287.0,815.0,1630.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,False,0.0,0.0,30143.0,35.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,403.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,2177.08,0,0.0
1148.0,387.0,1887.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,True,10.0,0.0,31990.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,135.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,1317.04,0,0.0
227.0,0.0,1623.0,0.0,0.0,3000.0,0.0,1.0,0.0,1.0,0.0,11.0,True,9.0,0.0,49945.0,44.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,539.0,0.0,0.0,0.0,58.0,0,0.0,0.0,0.0,0.0,1528.99,1,702.69
227.0,810.0,1620.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,4.0,True,8.0,0.0,35307.0,60.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,350.0,0.0,0.0,0.0,14.0,0,0.0,0.0,1.0,0.0,1776.67,1,547.42
299.0,22.0,3621.0,540.0,2.0,1500.0,0.0,0.0,1.0,0.0,0.0,12.0,True,7.0,1.0,17999.0,28.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,132.0,0.0,1.0,0.0,32.0,1,0.0,0.0,0.0,0.0,860.56,1,584.37
1711.0,2723.0,5446.0,531.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,True,6.0,1.0,37135.0,41.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,380.0,0.0,0.0,0.0,38.0,1,4032.506595772728,1.0,0.0,1.0,2301.81,0,0.0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,True,2.0,0.0,31573.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,1396.62,1,418.17
303.0,819.0,1638.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,True,8.0,0.0,22398.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,139.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,1386.39,0,0.0
