income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status
1824.0,0.0,2794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,2.0,1.0,27357.0,52.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,383.0,0.0,0.0,0.0,4.0,0,5620.507789129148,1.0,0.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,3.0,0.0,29642.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,212.0,0.0,0.0,0.0,25.0,1,0.0,0.0,0.0,0.0
507.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,True,5.0,0.0,32155.0,26.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,354.0,0.0,0.0,0.0,3.0,1,452.8308230010087,1.0,0.0,0.0
4268.0,2420.0,2420.0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,7.0,False,4.0,0.0,27091.0,48.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,384.0,0.0,0.0,0.0,4.0,1,1495.12748718427,1.0,0.0,0.0
301.0,0.0,3835.0,0.0,0.0,1500.0,0.0,0.0,1.0,0.0,0.0,8.0,True,5.0,0.0,25001.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,116.0,0.0,0.0,0.0,11.0,1,0.0,0.0,0.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,3.0,0.0,27256.0,61.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,87.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
1831.0,642.0,2140.0,0.0,0.0,3500.0,0.0,0.0,1.0,0.0,0.0,3.0,True,11.0,1.0,27407.0,61.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,112.0,0.0,0.0,0.0,84.0,0,0.0,0.0,1.0,0.0
991.0,0.0,2143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,3.0,1.0,31864.0,32.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,435.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,4.0,0.0,32155.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,205.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
1386.0,154.0,6204.0,935.0,1.0,10000.0,0.0,0.0,1.0,0.0,0.0,6.0,True,16.0,1.0,28673.0,34.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,284.0,0.0,0.0,0.0,70.0,0,3006.0064342106275,1.0,0.0,0.0
6287.0,1179.0,4445.0,0.0,0.0,2500.0,0.0,0.0,0.0,1.0,0.0,5.0,False,8.0,0.0,32114.0,73.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,384.0,0.0,0.0,0.0,51.0,0,0.0,0.0,1.0,0.0
341.0,48.0,1642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,6.0,0.0,40900.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,278.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
2468.0,23.0,4035.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,7.0,False,2.0,1.0,27347.0,68.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,386.0,0.0,2.0,0.0,50.0,0,0.0,0.0,1.0,0.0
245.0,2336.5,4673.0,0.0,0.0,2500.0,0.0,0.0,1.0,0.0,0.0,4.0,False,8.0,0.0,20488.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,154.0,0.0,1.0,0.0,25.0,0,0.0,1.0,0.0,0.0
233.0,815.5,1631.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,True,9.0,0.0,37387.0,23.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,40.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
1761.0,0.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,6.0,0.0,26462.0,47.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,393.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0
529.0,91.0,1669.0,0.0,0.0,7000.0,0.0,0.0,1.0,0.0,0.0,10.0,True,0.0,0.0,31542.0,33.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,290.0,0.0,0.0,0.0,45.0,1,0.0,0.0,0.0,0.0
5199.0,532.0,4159.0,178.0,1.0,4500.0,1.0,1.0,1.0,1.0,0.0,9.0,True,4.0,1.0,33941.0,41.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,431.0,0.0,2.0,0.0,90.0,0,2744.8168711957173,1.0,0.0,0.0
3400.0,423.0,6331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,4.0,1.0,34552.0,51.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,57.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0
361.0,19.0,3771.0,1233.0,2.0,10000.0,0.0,0.0,1.0,0.0,0.0,4.0,True,3.0,1.0,30796.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,214.0,0.0,0.0,0.0,22.0,1,0.0,0.0,0.0,0.0
1198.0,383.0,1782.0,0.0,0.0,5000.0,0.0,0.0,1.0,1.0,0.0,5.0,False,8.0,0.0,29606.0,38.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,237.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0.0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,True,3.0,0.0,21938.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,273.0,0.0,1.0,0.0,4.0,0,0.0,0.0,0.0,0.0
419.0,845.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,True,1.0,0.0,38005.0,48.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,330.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,8.0,0.0,31171.0,56.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,350.0,0.0,0.0,0.0,62.0,0,0.0,0.0,1.0,0.0
672.0,82.0,2001.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,2.0,True,7.0,1.0,30753.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,211.0,0.0,0.0,0.0,95.0,0,0.0,0.0,0.0,0.0
266.0,1805.0,3610.0,0.0,2.0,9000.0,0.0,0.0,1.0,1.0,0.0,9.0,True,5.0,1.0,24783.0,31.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,185.0,0.0,0.0,0.0,68.0,1,0.0,0.0,0.0,0.0
1163.0,0.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,1.0,0.0,29151.0,57.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,231.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0
570.0,142.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True,0.0,0.0,29150.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,163.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0
303.0,1078.5,2157.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,5.0,True,4.0,0.0,36506.0,56.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,350.0,0.0,0.0,0.0,41.0,0,0.0,0.0,1.0,0.0
227.0,810.5,1621.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,True,5.0,0.0,33108.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,309.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
4573.0,3226.0,6452.0,0.0,1.0,3000.0,0.0,1.0,0.0,1.0,0.0,8.0,True,5.0,0.0,27523.0,52.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,440.0,0.0,0.0,0.0,42.0,1,11764.079354530037,1.0,0.0,1.0
3620.0,953.0,3461.0,0.0,0.0,4000.0,0.0,0.0,1.0,0.0,0.0,5.0,False,10.0,0.0,32475.0,61.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,350.0,0.0,0.0,0.0,4.0,0,0.0,0.0,1.0,0.0
534.0,86.0,1701.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,True,3.0,0.0,28746.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,393.0,0.0,0.0,0.0,29.0,1,0.0,0.0,0.0,0.0
1711.0,508.0,2454.0,0.0,0.0,15000.0,0.0,0.0,0.0,1.0,0.0,10.0,True,8.0,0.0,41058.0,49.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,181.0,0.0,0.0,0.0,40.0,0,0.0,0.0,0.0,0.0
227.0,0.0,1817.0,1586.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,True,0.0,0.0,35657.0,40.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,158.0,0.0,0.0,0.0,167.0,1,0.0,0.0,0.0,0.0
932.0,218.0,2490.0,961.0,4.0,15000.0,0.0,0.0,1.0,0.0,0.0,9.0,True,8.0,1.0,29832.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,136.0,0.0,0.0,0.0,85.0,1,0.0,0.0,0.0,0.0
6309.0,2500.0,4772.0,438.0,1.0,15000.0,0.0,0.0,1.0,0.0,0.0,8.0,True,11.0,1.0,49945.0,48.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,650.0,0.0,0.0,0.0,34.0,0,0.0,0.0,0.0,0.0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,6.0,0.0,30124.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,273.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0
1910.0,702.0,1927.0,0.0,0.0,3500.0,0.0,0.0,1.0,0.0,0.0,6.0,True,6.0,0.0,32502.0,41.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,556.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
1257.0,41.0,2374.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,True,7.0,0.0,31135.0,47.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,611.0,0.0,1.0,0.0,4.0,1,4241.836155101085,1.0,0.0,0.0
458.0,847.5,1695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,3.0,0.0,25689.0,79.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,276.0,0.0,0.0,0.0,13.0,1,0.0,0.0,1.0,0.0
485.0,31.0,3720.0,558.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,10.0,1.0,32449.0,47.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,374.0,0.0,0.0,0.0,106.0,1,841.1063350335296,1.0,0.0,0.0
6319.0,2520.0,3114.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,10.0,True,11.0,0.0,30218.0,59.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,440.0,0.0,0.0,0.0,5.0,0,0.0,0.0,1.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,False,3.0,0.0,26029.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,273.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,6.0,0.0,26497.0,57.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,413.0,0.0,1.0,508.0,1.0,0,0.0,0.0,0.0,0.0
227.0,0.0,2035.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,4.0,0.0,31250.0,31.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,273.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,True,3.0,1.0,32089.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,273.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,8.0,1.0,27158.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,273.0,0.0,1.0,0.0,3.0,1,0.0,0.0,0.0,0.0
2023.0,1313.0,2626.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,True,7.0,0.0,32859.0,76.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,397.0,0.0,0.0,0.0,3.0,1,0.0,0.0,1.0,1.0
444.0,0.0,1634.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,True,9.0,0.0,32646.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,225.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0
279.0,19.0,1637.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,0.0,7.0,True,8.0,0.0,36844.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,112.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
2647.0,976.0,2467.0,916.0,1.0,4000.0,0.0,0.0,1.0,0.0,0.0,10.0,True,7.0,1.0,29500.0,26.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,138.0,0.0,0.0,0.0,25.0,1,0.0,0.0,0.0,0.0
6603.0,347.0,8406.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,9.0,True,1.0,0.0,56185.0,68.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,515.0,0.0,1.0,0.0,45.0,0,0.0,0.0,1.0,0.0
227.0,0.0,1622.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,False,8.0,0.0,33505.0,55.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,471.0,0.0,0.0,0.0,121.0,0,0.0,0.0,1.0,0.0
504.0,848.0,1696.0,0.0,0.0,750.0,0.0,0.0,1.0,0.0,0.0,4.0,True,3.0,0.0,29576.0,18.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,113.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
3020.0,0.0,8200.0,1708.0,3.0,15000.0,0.0,0.0,1.0,0.0,0.0,5.0,True,5.0,0.0,35153.0,39.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,116.0,0.0,0.0,0.0,13.0,0,0.0,0.0,0.0,0.0
228.0,0.0,2394.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,True,1.0,0.0,35323.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,155.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0
902.0,0.0,1709.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,4.0,True,9.0,0.0,38094.0,41.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0
235.0,823.0,1646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,4.0,0.0,27821.0,77.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0,36.0,1,0.0,0.0,1.0,0.0
4656.0,1629.0,2515.0,0.0,0.0,12000.0,0.0,0.0,1.0,0.0,0.0,7.0,True,12.0,0.0,49451.0,34.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,260.0,0.0,0.0,0.0,25.0,0,1859.3636680251343,1.0,0.0,0.0
283.0,19.0,1683.0,0.0,0.0,3000.0,0.0,0.0,1.0,0.0,0.0,5.0,False,9.0,0.0,30189.0,51.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,324.0,0.0,0.0,0.0,24.0,1,0.0,0.0,0.0,0.0
644.0,0.0,1970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1.0,0.0,32155.0,42.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,297.0,0.0,0.0,0.0,4.0,1,2061.371523615055,1.0,0.0,0.0
3457.0,213.0,5434.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,False,7.0,0.0,28743.0,43.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,254.0,0.0,0.0,0.0,4.0,0,2950.1646488539554,1.0,0.0,0.0
11661.0,57.0,19590.0,0.0,0.0,5000.0,0.0,1.0,0.0,1.0,0.0,3.0,False,6.0,0.0,41635.0,58.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,563.0,0.0,0.0,0.0,23.0,1,832.1788562211138,1.0,0.0,1.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,4.0,0.0,29251.0,51.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,118.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0
282.0,9.0,1637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,False,7.0,0.0,23918.0,75.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,235.0,0.0,0.0,0.0,4.0,1,0.0,0.0,1.0,0.0
276.0,0.0,1622.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,True,8.0,0.0,35632.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
460.0,5.0,1903.0,0.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,4.0,True,6.0,0.0,23302.0,45.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,261.0,0.0,0.0,0.0,22.0,0,0.0,0.0,0.0,0.0
464.0,928.0,1856.0,0.0,0.0,750.0,0.0,0.0,1.0,0.0,0.0,6.0,True,0.0,0.0,37393.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
1031.0,0.0,2339.0,0.0,0.0,750.0,0.0,0.0,1.0,0.0,0.0,3.0,True,1.0,0.0,30975.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,187.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0.0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,30325.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,239.0,0.0,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,6.0,0.0,37238.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,273.0,0.0,0.0,0.0,3.0,0,0.0,0.0,1.0,0.0
4356.0,1336.0,3348.0,0.0,0.0,15000.0,0.0,0.0,1.0,1.0,0.0,5.0,True,23.0,0.0,38912.0,35.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,443.0,0.0,0.0,0.0,93.0,1,0.0,0.0,0.0,0.0
583.0,921.0,1842.0,0.0,0.0,5000.0,0.0,0.0,1.0,0.0,0.0,9.0,False,8.0,0.0,31131.0,53.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,190.0,0.0,0.0,0.0,48.0,0,0.0,0.0,1.0,0.0
5397.0,2095.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,6.0,0.0,37219.0,81.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,372.0,0.0,0.0,0.0,4.0,1,0.0,0.0,1.0,0.0
228.0,0.0,2094.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,True,5.0,0.0,46089.0,39.0,0.0,1.0,0.0,0.0,4.0,6.0,1.0,0.0,3.0,1.0,261.0,1.0,0.0,0.0,35.0,1,0.0,0.0,0.0,0.0
247.0,811.0,1622.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,True,8.0,0.0,29711.0,42.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,213.0,0.0,3.0,0.0,89.0,0,0.0,0.0,0.0,0.0
8502.0,124.0,20559.0,0.0,2.0,15000.0,1.0,0.0,1.0,1.0,0.0,5.0,True,9.0,1.0,32014.0,43.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,247.0,0.0,0.0,0.0,200.0,1,4782.268426983662,1.0,0.0,1.0
1022.0,334.0,1731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,8.0,0.0,29995.0,61.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,4.0,0,0.0,0.0,1.0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,9.0,0.0,32969.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,273.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
1708.0,0.0,2474.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,True,4.0,1.0,33049.0,48.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,272.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0
1105.0,139.0,1709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,8.0,0.0,30389.0,38.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,518.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
8794.0,922.0,7984.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,False,0.0,0.0,31648.0,61.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,273.0,0.0,0.0,0.0,4.0,1,0.0,0.0,1.0,0.0
308.0,32.0,1659.0,0.0,0.0,750.0,0.0,0.0,1.0,1.0,0.0,1.0,True,8.0,0.0,28784.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,242.0,0.0,0.0,0.0,15.0,0,0.0,0.0,0.0,0.0
707.0,956.0,1912.0,0.0,0.0,11000.0,0.0,0.0,0.0,0.0,0.0,10.0,True,4.0,0.0,35220.0,68.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,599.0,0.0,0.0,0.0,40.0,1,414.18862283364496,1.0,0.0,0.0
6956.0,1504.0,4660.0,0.0,0.0,9000.0,1.0,1.0,1.0,1.0,0.0,8.0,True,0.0,0.0,32957.0,68.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,671.0,0.0,2.0,0.0,41.0,0,0.0,0.0,1.0,0.0
248.0,9.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,False,8.0,0.0,41375.0,84.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,274.0,0.0,0.0,0.0,4.0,1,0.0,0.0,1.0,0.0
1675.0,571.0,1880.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,5.0,False,2.0,0.0,25173.0,69.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,372.0,0.0,0.0,0.0,33.0,1,0.0,0.0,0.0,0.0
4688.0,0.0,5280.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,6.0,True,1.0,0.0,40110.0,61.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,409.0,0.0,0.0,0.0,42.0,1,0.0,0.0,0.0,0.0
1110.0,367.0,1761.0,0.0,0.0,750.0,0.0,0.0,1.0,1.0,0.0,1.0,True,0.0,0.0,31459.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,174.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0
335.0,0.0,4373.0,879.0,2.0,11000.0,0.0,0.0,1.0,1.0,0.0,3.0,True,6.0,1.0,32009.0,35.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,395.0,0.0,1.0,0.0,75.0,0,0.0,0.0,0.0,0.0
817.0,0.0,1747.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,True,5.0,0.0,32155.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0
227.0,2696.0,5392.0,793.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,8.0,0.0,32155.0,43.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,20.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0
